"","var_niv_digit","var_tam_forca","var_tam_clientela","var_interdep_bases","var_interdep_svc","var_complex_amb_exec","var_complex_amb_fed","var_discricion_tec","var_discricion_agend","var_centrado_user","var_percep_util","var_alinha_TI","var_fat_res_leg","var_fat_infra","var_fat_integra","var_fat_rec_fin","var_fat_rec_hum","var_fat_priorir","var_fa1_div_digit","var_fat_res_int","var_fat_res_ext","v_id","v_Q002","v_Q003","v_Q001","v_adm_dir_ind","v_orgao_central","v_Q005","v_Q007_SQ025","v_Q007_SQ002","v_Q007_SQ003","v_Q007_SQ005","v_Q007_SQ006","v_Q007_SQ007","v_Q007_SQ026","v_Q007_SQ008","v_Q007_SQ009","v_Q007_SQ010","v_Q007_SQ011","v_Q007_SQ012","v_Q007_SQ013","v_Q007_SQ014","v_Q007_SQ015","v_Q007_SQ016","v_Q007_SQ017","v_Q007_SQ018","v_Q007_SQ019","v_Q007_SQ020","v_Q007_SQ022","v_Q007_SQ023","v_Q007_r467sq0","v_Q007_outros","v_Q008_SQ002","v_Q008_SQ003","v_Q008_SQ004","v_Q008_SQ005","v_Q008_SQ006","v_Q008_SQ007","v_Q008_SQ008","v_Q008_SQ009","v_Q008_SQ010","v_Q008_outros","v_Q009_SQ001","v_Q009_SQ002","v_Q009_SQ003","v_Q009_SQ004","v_Q009_SQ005","v_Q009_SQ006","v_Q009_SQ007","v_Q009_SQ008","v_Q009_outros","v_Q0097","v_Q0098","v_Q0099","v_Q00912_SQ001","v_Q00912_SQ002","v_Q00912_SQ003","v_Q00912_SQ004","v_Q00912_SQ005","v_Q00912_SQ006","v_Q00912_SQ007","v_Q00912_SQ024","v_Q00912_SQ009","v_Q00912_Comrcio","v_Q00912_SQ011","v_Q00912_SQ012","v_Q00912_SQ013","v_Q00912_SQ014","v_Q00912_SQ015","v_Q00912_SQ016","v_Q00912_SQ018","v_Q00912_SQ019","v_Q00912_outros","v_Q010","v_Q0102","v_Q011","v_Q012","v_Q013","v_Q0134","v_Q0135","v_Q0136_SQ002","v_Q0136_SQ003","v_Q0136_SQ004","v_Q0136_SQ005","v_Q0136_SQ006","v_Q0136_SQ007","v_Q0136_SQ008","v_Q0136_SQ009","v_Q0136_SQ010","v_Q0136_SQ011","v_Q0136_SQ012","v_Q0136_SQ013","v_Q014","v_Q0143_SQ002","v_Q0143_SQ003","v_Q0143_SQ004","v_Q0143_SQ005","v_Q0143_SQ006","v_Q0143_other","v_Q0144","v_Q0145","v_Q015","v_Q016_SQ001","v_Q016_SQ002","v_Q016_SQ003","v_Q016_SQ004","v_Q016_SQ005","v_Q016_outros","v_Q017","v_Q018","v_Q019_SQ001","v_Q019_SQ002","v_Q019_SQ004","v_Q019_SQ003","v_Q01941_SQ001","v_Q01941_SQ002","v_Q01941_SQ003","v_Q01941_other","v_Q020","v_Q0204","v_Q021","v_Q022","v_Q023_SQ001","v_Q023_SQ002","v_Q023_SQ003","v_Q023_SQ004","v_Q023_SQ005","v_Q024_SQ001","v_Q024_SQ002","v_Q024_SQ003","v_Q024_SQ004","v_Q024_SQ005","v_Q024_SQ006","v_Q024_SQ007","v_Q024_SQ008","v_Q024_SQ009","v_Q024_other","v_Q025","v_Q02561_SQ001","v_Q02561_SQ002","v_Q02561_SQ003","v_Q02561_SQ004","v_Q02561_SQ005","v_Q02561_SQ006","v_Q02561_SQ007","v_Q02561_SQ008","v_Q02561_SQ009","v_Q02561_other","v_Q02562_SQ001","v_Q02562_SQ002","v_Q02562_SQ003","v_Q02562_SQ004","v_Q02562_SQ005","v_Q02562_SQ006","v_Q02562_SQ007","v_Q02562_SQ008","v_Q02562_SQ009","v_Q02562_SQ010","v_Q02562_other","v_Q0256","v_Q026"
"1540","3",0.693147180559945,,"1","1","1","2","1","1","1","1","3",,,,,,,,,,"979","Atender demandas dos Operadores de Comércio Exterior por meio de Despachos Executivos","Realização de despachos executivos nas instalações do DECEX mediante inscrição prévia (preenchimento de formulário para identificação dos participantes, descrição detalhada do assunto a ser tratado e data sugerida para reunião) e agendamento de horário. Os despachos ocorrem toda semana, sempre às quartas-feiras ou em outro dia em caso de feriados, das 09h00min às 12h00min e das 14h00min às 18h00min, com duração média de 30 minutos (margem de tolerância de 15 minutos), e versam sobre casos concretos relativos a operações de importação, exportação e drawback.","MIC","DIRETA","MIC","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","","","","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",,"6",,2,"1",40,"2",,,,,,,,,,,,,"1","0","0","0","0","1","0","2",,"3","0","0","1","0","0","1","3","1","1","0","0","0","1","0","0","1","3","","2","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","3",,,,,,,,,,,,,,,,,,,,,,,2
"1541","4",3.95124371858143,,"0","1","1","2","1","0","2","1","3",,,,,,,,,,"980","Conduzir procedimento de redeterminação.","Exame para determinar se uma medida antidumping em vigor teve sua eficácia comprometida em razão da forma de aplicação ou de distorção no preço de exportação praticado. Caso haja uma determinação positiva a respeito, propõe-se à Câmara de Comércio Exterior (CAMEX) a alteração da medida em vigor. Dessa forma, cabe ressaltar que a entrega do resultado da redeterminação, ou seja, alteração da medida vigente, não é realizada pelo DECOM diretamente ao usuário, uma vez que a atividade do DECOM se restringe a conduzir a redeterminação e a recomendar a alteração do direito à CAMEX.","MIC","DIRETA","MIC","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"6",,52,"1",0,"2",,,,,,,,,,,,,"2",,,,,,,,,"7","0","0","0","0","0","1",,"1","0","0","1","0",,,,"0","3","","2","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","4",,,,,,,,,,,,,,,,,,,,,,,5
"1542","1",2.39789527279837,,,"2","1","2","1","0","2","1","1",,,,,,,,,,"981","Conduzir investigações de subsídio.","A investigação consiste na apuração da existência da prática de subsídio acionável por parte dos países exportadores, de dano à indústria doméstica brasileira e de nexo de causalidade entre esses dois elementos. Caso haja uma determinação positiva a respeito da existência de subsídio acionável, do dano e do nexo de causalidade, propõe-se à Câmara de Comércio Exterior (CAMEX) a aplicação de medida compensatória a fim de contornar os efeitos negativos à indústria doméstica, na forma de alíquotas ad valorem ou específicas, fixas ou variáveis, ou pela combinação de ambas. Dessa forma, cabe ressaltar que a entrega do resultado da investigação, ou seja, a aplicação de medida compensatória, não é realizada pelo DECOM diretamente ao usuário, uma vez que a atividade do DECOM se restringe a conduzir a investigação e a recomendar a aplicação à CAMEX.","MIC","DIRETA","MIC","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"6",,11,"1",1,"2",,,,,,,,,,,,,"2",,,,,,,,,"9","0","0","0","0","0","1",,"1","0","0","0","1",,,,"0","1",,"2","2","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1",,,,,,,,,,"1",,,,,,,,,,,,"1",8
"1543","3",2.07944154167984,"1","0","2","1","2","2","1","2","0","3",,,,,,,,,,"982","Avaliar as propostas e acompanhar a implantação e a operacionalização dos projetos industriais aprovados pelo CZPE.","Examinar a adequação dos projetos industriais a serem implantados em ZPE, bem como acompanhar seu processo de implantação e sua operação, no intuito de assegurar sua adequação às disposições da legislação vigente.","MIC","DIRETA","MIC","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",,"1",,8,"2",,"2",,,,,,,,,,,,,"2",,,,,,,,,"5","0","0","1","0","0","0","3","2","0","0","1","0",,,,"0","3","","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","3",,,,,,,,,,,,,,,,,,,,,,,1
"1544","4",3.95124371858143,,"0","1","1","2","1","0","2","1","3",,,,,,,,,,"984","Conduzir avaliação de escopo.","Exame para determinar se um produto está sujeito a uma medida antidumping em vigor. O resultado da avaliação é tornado público pela Câmara de Comércio Exterior (CAMEX); dessa forma, cabe ressaltar que a entrega do resultado da revisão, ou seja, a declaração de sujeição ou não do produto a medida antidumping em vigor, não é realizada pelo DECOM diretamente ao usuário, uma vez que a atividade do DECOM se restringe a conduzir a avaliação e a informar o resultado à CAMEX.","MIC","DIRETA","MIC","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"6",,52,"1",8,"2",,,,,,,,,,,,,"2",,,,,,,,,"8","0","0","0","1","0","1",,"1","0","0","1","0",,,,"0","3","","2","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","4",,,,,,,,,,,,,,,,,,,,,,,5
"1545","4",3.95124371858143,,"0","2","1","2","1","0","2","1","3",,,,,,,,,,"985","Conduzir investigações de dumping","A investigação consiste na apuração da existência de prática de dumping por parte de exportadores estrangeiros do país investigado, de dano à indústria doméstica brasileira e de nexo de causalidade entre esses dois elementos. Caso haja uma determinação positiva a respeito do dumping, do dano e do nexo de causalidade, propõe-se à Câmara de Comércio Exterior (CAMEX) a aplicação de direito antidumping, a fim de contornar os efeitos negativos à indústria doméstica, na forma de alíquotas ad valorem ou específicas, fixas ou variáveis, ou pela conjugação de ambas. Dessa forma, cabe ressaltar que a entrega do resultado da investigação, ou seja, a aplicação de direito antidumping, não é realizada pelo DECOM diretamente ao usuário, uma vez que a atividade do DECOM se restringe a conduzir a investigação e a recomendar a aplicação à CAMEX.","MIC","DIRETA","MIC","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"6",,52,"1",14,"1","1","0","0","1","0","0","1","0","0","1","0","0","2",,,,,,,,,"9","0","0","0","1","0","1",,"1","0","0","1","0",,,,"0","3","","2","2","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","4",,,,,,,,,,,,,,,,,,,,,,,8
"1546","4",0.693147180559945,"1","1","1","1","2","2","0","2","0","3",,,,,,,,,,"994","Outorgar Atos Concessórios de Drawback Embarcação.","1.	Regime Aduaneiro Especial que permite a importação de mercadoria utilizada em processo de industrialização de embarcação, destinada ao mercado interno.","MIC","DIRETA","MIC","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"2",,2,"1",211,"2",,,,,,,,,,,,,"2",,,,,,,,,"5","0","0","0","0","0","1","1","2","1","0","0","0","1","0","0","0","3","","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","4",,,,,,,,,,,,,,,,,,,,,,,2
"1547","1",1.09861228866811,"1","1","2","2","2","2","0","2","1","3",,"2",,"2","2",,,,,"1000","Habilitar usuário no Regime Automotivo (ACE 14) para usufruto de redução em tarifas de importação.","Habilitação de usuário no Regime Automotivo (ACE 14) para usufruto de redução em tarifas de importação de autopeças.","MIC","DIRETA","MIC","2","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",,"1",,3,"3",,"",,,,,,,,,,,,,"2",,,,,,,,,"3","0","1","1","0","0","0","3","2","1","0","0","0","1","0","1","0","3","","2","2","0","0","0","0","1","1","0","1","0","0","0","1","1","0","0","1",,"1",,"1","1",,,,,,,,"1",,"1","1",,,,,,"1",1
"1548","1",1.38629436111989,"1","1","1","1","1","2","0","2","1","2","2","2",,"2","2","2",,,,"1001","Alterar o beneficiário da titularidade do ato concessório de drawback","Analisar documentação remetida pela empresa solicitante e promover a alteração do beneficiário da titularidade do ato concessório de drawback nos casos em que houve sucessão legal entre empresas.","MIC","DIRETA","MIC","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"2",,4,"3",,"",,,,,,,,,,,,,"2",,,,,,,,,"4","0","1","1","0","0","0","3","2","1","0","0","0","1","0","1","0","2","","1","1","0","0","0","0","1","1","0","1","0","0","0","1","1","0","0","1","1","1",,"1","1","1",,,,,,"1","1",,"1","1","1",,,,,"1",1
"1549","4",1.09861228866811,,"1","1","1","2","2","0","2","0","3",,,,,,,,,,"1003","Analisar pedido de alteração de Registro de Exportação (RE) averbado","A exportação com embarque já realizado pode necessitar de correção nos dados do RE. Dependendo do campo alterado, pode ser necessária a anuência do DECEX.","MIC","DIRETA","MIC","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","","","","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1",,"4",,3,"1",870,"2",,,,,,,,,,,,,"2",,,,,,,,,"5","0","0","0","0","0","1","1","2","1","0","0","0","1","0","0","0","3","","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","4",,,,,,,,,,,,,,,,,,,,,,,1
"1550","2",1.09861228866811,,"1","2","1","2","2","0","2","1","2",,"2",,"2",,,,,,"1005","Modificação Permanente da Tarifa Externa Comum (TEC) ou da Nomenclatura Comum do Mercosul (NCM)","Recebimento e análise dos pedidos de alteração da Tarifa Externa Comum (TEC) ou da Nomenclatura Comum do Mercosul (NCM), em sintonia com sua estrutura atual. Entendendo que há conveniência no pedido, o governo brasileiro o encaminha ao Comitê de Tarifas, Nomenclatura e Classificação de Mercadorias do Mercosul (CT-1), no qual será deliberada a alteração pleiteada em conjunto com delegações dos demais Estados-Parte do bloco. Internamente a posição brasileira é deliberada na Seção Nacional do CT-1, da qual participam os Ministérios integrantes da Câmara de Comércio Exterior (CAMEX) e eventualmente outros Ministérios interessados. Caso aprovado, o pleito segue para ratificação da Comissão de Comércio do Mercosul (CCM) e do Grupo Mercado Comum (GMC). Após apreciação pelo Comitê Executivo de Gestão da Câmara de Comércio Exterior (Gecex), a proposta é incorporada à tarifa aplicada pelo Brasil por meio de Resolução CAMEX.","MIC","DIRETA","MIC","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","0","0","","","","0","1","1","1","0","0","0","1","0","1","1","0","1","1","1","0","0","1","0",,"6",,3,"1",40,"2",,,,,,,,,,,,,"2",,,,,,,,,"9","0","0","0","0","0","1","1","2","1","0","0","0","0","0","0","1","2","","2","2","0","0","0","0","1","1","0","1","0","0","0","0","0","0","1","2",,"1",,"1",,,,,,"1",,,"1",,"1",,,,,,,"1",5
"1551","3",1.09861228866811,"1","1","1","1","2","2","1","2","0","3",,,,,,,,,,"1007","Emitir Certificado de Cota Leite para Colômbia.","O Certificado de Autorização do Brasil exigido para as exportações de produtos lácteos para a Colômbia, realizadas ao amparo do Acordo de Complementação Econômica nº 59, será emitido pelo DECEX.","MIC","DIRETA","MIC","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",,"1",,3,"1",4,"2",,,,,,,,,,,,,"2",,,,,,,,,"4","0","1","0","0","0","0","3","2","1","0","0","0","1","0","0","0","3","","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","3",,,,,,,,,,,,,,,,,,,,,,,3
"1552","3",1.09861228866811,"1","1","1","1","2","2","1","2","0","3",,,,,,,,,,"1008","Emitir Certificado de Cota Açúcar para União Europeia.","Emissão do documento exigido pelo art. 10 do Regulamento (CE) 891/2009, de 25 de setembro de 2009, alterado pelo Regulamento de Execução (UE) nº 61/2012, de 24 de janeiro de 2012, para exportações de açúcares em bruto para refinação, sem adição de aromatizantes ou de corantes, de cana, classificados nos itens NCM 1701.13.00 e 1701.14.00, quando destinadas a país da União Europeia.","MIC","DIRETA","MIC","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",,"1",,3,"1",42,"1","0","0","1","1","1","1","1","0","0","0","0","0","2",,,,,,,,,"4","0","1","0","0","0","0","3","2","1","0","0","0","1","0","0","0","3","","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","3",,,,,,,,,,,,,,,,,,,,,,,3
"1553","4",1.09861228866811,,"1","1","1","2","2","0","2","0","3",,,,,,,,,,"1009","Verificar o cumprimento do compromisso assumido nos Atos Concessórios de Drawback Suspensão.","Competem ao DECEX, além da concessão do regime de drawback, os procedimentos que tenham por finalidade sua formalização, bem como o acompanhamento e a verificação do adimplemento do compromisso de exportar.","MIC","DIRETA","MIC","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",,"4",,3,"1",3444,"2",,,,,,,,,,,,,"2",,,,,,,,,"5","0","0","0","0","0","1","1","2","1","0","0","0","1","0","0","0","3","","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","4",,,,,,,,,,,,,,,,,,,,,,,2
"1554","4",1.09861228866811,"1","1","1","1","2","2","0","2","0","3",,,,,,,,,,"1010","Controlar cotas de exportação.","Os produtos sujeitos ao controle de cota são aqueles que possuem preferências tarifárias para a entrada nos países de destino das exportações das mercadorias e devem ter o controle das quantidades monitoradas pelo país de origem.","MIC","DIRETA","MIC","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","","","","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",,"2",,3,"1",18000,"1","0","0","0","0","0","0","1","1","1","1","1","1","2",,,,,,,,,"5","0","0","0","0","0","1","1","2","1","0","0","0","1","0","0","0","3","","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","4",,,,,,,,,,,,,,,,,,,,,,,1
"1555","4",0.693147180559945,"1","1","1","1","2","2","0","2","0","3",,,,,,,,,,"1013","Outorgar Atos Concessórios de Drawback Fornecimento no Mercado Interno.","Regime Aduaneiro Especial que permite a importação de matérias-primas, produtos intermediários e componentes destinados à fabricação, no País, de máquinas e equipamentos a serem fornecidos no mercado interno, em decorrência de licitação internacional, contra pagamento em moeda conversível proveniente de financiamento concedido por instituição financeira internacional, da qual o Brasil participe, ou por entidade governamental estrangeira ou, ainda, pelo Banco Nacional de Desenvolvimento Econômico e Social - BNDES, com recursos captados no exterior.","MIC","DIRETA","MIC","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",,"2",,2,"1",1,"2",,,,,,,,,,,,,"2",,,,,,,,,"5","0","0","0","0","0","1","1","2","1","0","0","0","1","0","0","0","3","","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","4",,,,,,,,,,,,,,,,,,,,,,,2
"1556","4",0.693147180559945,,"1","1","1","2","2","0","2","0","3",,,,,,,,,,"1014","Emitir Registros de Exportação (RE)","A exportação consiste na saída de mercadorias para o exterior e pode estar sujeita à anuência prévia de algum órgão governamental, sendo o DECEX um dos órgãos anuentes e também gestores do Siscomex.","MIC","DIRETA","MIC","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","","","","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1",,"4",,2,"1",4947032,"2",,,,,,,,,,,,,"2",,,,,,,,,"5","0","0","0","0","0","1","1","2","1","0","0","0","1","0","1","0","3","","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","4",,,,,,,,,,,,,,,,,,,,,,,2
"1557","3",2.30258509299405,,"0","2","2","2","2","0","2","0","3",,,,,,,,,,"1017","Desenvolver ações, em conjunto com instituições parceiras, para auxiliar empresas durante o processo de exportação.","O objetivo do PNCE é aumentar a base exportadora do Brasil. E o Plano se estrutura da seguinte maneira: no âmbito federal, o MDIC conta com interlocutores estaduais e mantém um sistema informatizado de cadastramento, planejamento, execução e monitoramento de ações que serão realizadas junto às empresas em sua esfera de atuação; no plano estadual, existem os comitês estaduais, dos quais fazem parte as instituições parceiras do PNCE, a exemplo do governo do estado, Sebrae, federação estadual das indústrias, etc. São os membros desse comitê que estabelecem contato mais estreito com as empresas. Aos interlocutores do MDIC, cabe o contato permanente com os comitês estaduais, a fim de poder oferecer auxílio no enfrentamento de questões relativas a órgãos federais ou no sentido de apresentar soluções a problemas específicos.","MIC","DIRETA","MIC","2","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","",,,,,,,,,,,,,,,,,,,,,,,10,"2",,"2",,,,,,,,,,,,,"2",,,,,,,,,"5","0","0","0","0","0","1",,"2","0","0","1","0",,,,"0","3","","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","3",,,,,,,,,,,,,,,,,,,,,,,1
"1558","4",0.693147180559945,,"1","1","2","2","2","0","2","0","3",,,,,,,,,,"1018","Emitir Registros de Crédito (RC)","A exportação financiada com recursos próprios ou de terceiros, sem PROEX, pode estar sujeita à necessidade de emissão de Registro de Crédito (RC), se exigido pela instituição financiadora, sendo o DECEX o órgão que analisa e autoriza a emissão do documento.","MIC","DIRETA","MIC","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","","","","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1",,"4",,2,"1",427,"2",,,,,,,,,,,,,"2",,,,,,,,,"5","0","0","0","0","0","1","1","2","1","0","0","0","1","0","0","0","3","","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","4",,,,,,,,,,,,,,,,,,,,,,,2
"1559","4",2.77258872223978,,"1","1","1","2","2","0","2","0","3",,,,,,,,,,"1020","Outorgar Atos Concessórios de Drawback Isenção","Regime Aduaneiro Especial que permite a isenção na aquisição no mercado interno ou na importação, de forma combinada ou não, de mercadoria equivalente à empregada ou consumida na industrialização de produto exportado, com isenção do Imposto de Importação (II) e com redução à zero do Imposto sobre Produtos Industrializados (IPI), da Contribuição para o PIS/PASEP, da Contribuição para o Financiamento da Seguridade Social (COFINS), da Contribuição para o PIS/PASEP-Importação e da COFINS-Importação.","MIC","DIRETA","MIC","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",,"4",,16,"1",1003,"2",,,,,,,,,,,,,"2",,,,,,,,,"5","0","0","0","1","0","0","1","2","1","0","0","0","1","0","0","0","3","","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","4",,,,,,,,,,,,,,,,,,,,,,,2
"1560","3",2.484906649788,,"1","2","1","2","1","0","2","1","1",,,,,,,,,,"1147","Requerer Cadastro e/ou Licença para Controle de Produtos Químicos (Certificado de Registro Cadastral - CRC e/ou Certificado de Licença de Funcionamento - CLF  ou  AE - Autorização Especial e Requerer Autorização Prévia - AP para Importação, Exportação e Reex","O Administrado (Empresas, Instituições e Órgãos que realizam atividades com produtos químicos controlados) poderá requerer a emissão, renovação ou alteração de Cadastro e/ou Licença para exercer atividades com produtos químicos controlados pela Polícia Federal e, tendo a Licença e realizar comércio exterior, solicitar Autorização Prévia para importação, exportação ou reexportação.","MJC","DIRETA","MJC","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","1","1","1","1","1","0","0","","","","1","1","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0",,"5","1",12,"1",33000,"1","0","0","1","0","1","1","0","1","1","0","0","0","2",,,,,,,,,"6","0","0","1","0","0","0","3","1","1","1","0","0","1","0","1","0","1","2","2","2","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","3",,,,,,,,,,,,,,,,,,,,,,,2
"1561","4",5.7037824746562,"2","0","2","1","2","2","0","1","1","3",,,,,,,,,,"934","Controle de Segurança Privada","A empresa que pretende prestar serviços de segurança privada precisa ser autorizada pela PF a funcionar. Após seu funcionamento deve ainda obter autorização para outras atividades e serviços específicos que pretender executar, na forma da legislação e regulamentos vigentes. Ela só pode empregar profissionais capacitados a prestar tais atividades, os quais deverão ser habilitados e cadastrados também pela PF.O Controle de Segurança Privada compreende:1- Carteira Nacional de Vigilante (CNV);2 - Registro de Certificado de Formação do Vigilante;3 - Guia de Transporte de produtos controlados (armas, munições, petrechos de recarga e coletes balísticos);5 - Certificado de Vistoria de Carro-Forte;6 - Credenciamento de instrutor para escola de formação de vigilante;7 - Autorização de Funcionamento de Empresa;8 - Revisão de Autorização de Funcionamento de Empresa;9 - Autorização para Aquisição de Armas/Munições/Petrechos;10 - Autorização para Aquisição de Coletes Balísticos;11 - Autorização para Alteração de Atos Constitutivos e uniforme;12 - Cancelamento de Atividade a Pedido;13 - Cancelamento de Autorização de Funcionamento a Pedido.","MJC","DIRETA","MJC","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","3","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","3","1",300,"1",3e+05,"2",,,,,,,,,,,,,"1","1","0","0","0","0","0",,,"5","0","0","0","1","0","1",,"2","0","0","1","0",,,,"0","3","","2","2","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","4",,,,,,,,,,,,,,,,,,,,,,,2
